BodyColorText,BodyTypeText,Ccm,City,Co2EmissionText,ConditionTypeText,ConsumptionRatingText,ConsumptionTotalText,Doors,DriveTypeText,FirstRegMonth,FirstRegYear,FuelTypeText,Hp,ID,InteriorColorText,Km,MakeText,ModelText,ModelTypeText,Properties,Seats,TransmissionTypeText,TypeName,TypeNameFull
schwarz mét.,Coupé,4300,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,6,2008,Benzin,489,723.0,schwarz,5000,FERRARI,F430,F430 Challenge GT3 LOOK,"""Rennwagen""",0,Automatik-Getriebe,Challenge GT3 LOOK,FERRARI F430 Challenge GT3 LOOK
schwarz mét.,Limousine,4398,Zuzwil,329 g/km,Occasion,null,13.8 l/100km,4,Hinterradantrieb,12,1996,Benzin,286,724.0,schwarz,65000,BMW,740,740i,"""Ab MFK""",5,Automat,740i,BMW 740i
schwarz mét.,Kombi,4799,Zuzwil,254 g/km,Occasion,G,10.7 l/100km,5,Hinterradantrieb,4,2007,Benzin,367,727.0,grau,72000,BMW,550,550i Touring,"""Ab MFK""",5,Automat sequentiell,550i Touring,BMW 550i Touring
schwarz mét.,Limousine,6761,Zuzwil,456 g/km,Occasion,G,19.2 l/100km,4,Hinterradantrieb,7,2001,Benzin,405,728.0,null,21700,BENTLEY,ARNAGE,Arnage Red Label,"""Ab MFK""",5,Automat,Arnage Red Label,BENTLEY Arnage Red Label
schwarz mét.,SUV / Geländewagen,3960,Zuzwil,null,Occasion,null,14.9 l/100km,5,Allrad,12,1996,Benzin,177,729.0,beige,126200,JEEP,Grand Cherokee,Grand Cherokee 4.0 Ltd.,"""Ab MFK""",5,Automat,Grand Cherokee 4.0 Ltd.,JEEP Grand Cherokee 4.0 Ltd.
schwarz mét.,Cabriolet,6749,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,6,1990,Benzin,218,730.0,beige,47100,ROLLS-ROYCE,CORNICHE,CORNICHE III,"""Ab MFK""",4,Automatik-Getriebe,III,ROLLS-ROYCE CORNICHE III
schwarz mét.,Coupé,6208,Zuzwil,308 g/km,Occasion,G,13.2 l/100km,2,Hinterradantrieb,7,2011,Benzin,571,731.0,mehrfarbig,23000,MERCEDES-BENZ,SLS 63,SLS 63 AMG,"""Direkt-/Parallelimport""",2,Automat sequentiell,SLS 63 AMG,MERCEDES-BENZ SLS 63 AMG
schwarz mét.,Cabriolet,3199,Zuzwil,274 g/km,Occasion,G,11.5 l/100km,2,Hinterradantrieb,4,2000,Benzin,224,732.0,schwarz,8900,MERCEDES-BENZ,SL 320,SL 320,"""Ab MFK""",2,Automat,SL 320,MERCEDES-BENZ SL 320
schwarz mét.,SUV / Geländewagen,4619,Zuzwil,356 g/km,Occasion,G,14.9 l/100km,5,Allrad,6,2003,Benzin,347,735.0,schwarz,21800,BMW,X5,X5 4.6is,"""Ab MFK""",5,Automat sequentiell,X5 4.6is,BMW X5 4.6is
schwarz mét.,Coupé,0,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1978,Benzin,128,737.0,schwarz,115100,FIAT,SPIDER,SPIDER CSA,null,2,Schaltgetriebe,CSA,FIAT SPIDER CSA
schwarz mét.,Limousine,4395,Zuzwil,232 g/km,Occasion,G,9.9 l/100km,4,Hinterradantrieb,1,2012,Benzin,560,738.0,schwarz,12000,BMW,M5,M5,"""Ab MFK""",5,Automatisiertes Schaltgetriebe,M5,BMW M5
schwarz mét.,Cabriolet,5998,Zuzwil,396 g/km,Occasion,G,16.6 l/100km,2,Allrad,6,2009,Benzin,560,739.0,schwarz,76200,BENTLEY,CONTINENTAL,Continental GTC 6.0,"""Ab MFK""",4,Automat,Continental GTC 6.0,BENTLEY Continental GTC 6.0
schwarz mét.,Limousine,5461,Zuzwil,244 g/km,Occasion,G,10.5 l/100km,4,Hinterradantrieb,6,2010,Benzin,544,741.0,schwarz,13200,MERCEDES-BENZ,S 63 AMG,S 63 AMG,"""Ab MFK""",5,Automat sequentiell,S 63 AMG,MERCEDES-BENZ S 63 AMG
schwarz mét.,Coupé,4691,Zuzwil,385 g/km,Occasion,G,16.4 l/100km,2,Hinterradantrieb,7,2009,Benzin,440,742.0,schwarz,45000,MASERATI,GRANTURISMO,GranTurismo S,"""Ab MFK""",4,Automatisiertes Schaltgetriebe,GranTurismo S,MASERATI GranTurismo S
schwarz mét.,Cabriolet,3996,Zuzwil,299 g/km,Occasion,G,12.5 l/100km,2,Hinterradantrieb,4,2000,Benzin,363,744.0,schwarz,107100,JAGUAR,XK,XKR S/C Convertible,"""Ab MFK""",4,Automat,XKR S/C Convertible,JAGUAR XKR S/C Convertible
schwarz mét.,Coupé,4961,Zuzwil,450 g/km,Occasion,G,19.5 l/100km,2,Allrad,7,2004,Benzin,500,745.0,null,36700,LAMBORGHINI,GALLARDO,Gallardo 5.0 V10 Coupé,"""Ab MFK""",2,Automatisiertes Schaltgetriebe,Gallardo 5.0 V10 Coupé,LAMBORGHINI Gallardo 5.0 V10 Coupé
schwarz mét.,Coupé,5727,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,2000,Benzin,400,746.0,beige,33000,MERCEDES-BENZ,null,CL 5.8 BRABUS,"""Ab MFK"", ""Tuning""",4,Automatik-Getriebe,CL 5.8 BRABUS,MERCEDES-BENZ CL 5.8 BRABUS
schwarz mét.,SUV / Geländewagen,4619,Zuzwil,356 g/km,Occasion,G,14.9 l/100km,5,Allrad,8,2002,Benzin,347,747.0,schwarz,32900,BMW,X5,X5 4.6is,"""Ab MFK""",5,Automat sequentiell,X5 4.6is,BMW X5 4.6is
blau,Coupé,2492,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,8,1984,Benzin,160,75.0,schwarz,75000,ALFA ROMEO,GTV,GTV 6 2.5,null,4,Schaltgetriebe manuell,GTV 6 2.5,ALFA ROMEO GTV 6 2.5
schwarz mét.,Kombi,4266,Zuzwil,280 g/km,Occasion,null,11.7 l/100km,5,Hinterradantrieb,1,1998,Benzin,306,752.0,schwarz,64100,MERCEDES-BENZ,C 43 AMG,C 43 AMG Sport,"""Ab MFK""",5,Automat,C 43 AMG Sport,MERCEDES-BENZ C 43 AMG Sport
schwarz mét.,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,1,2003,Benzin,450,753.0,schwarz,59000,AUDI,RS6,RS6 Avant quattro,"""Ab MFK""",5,Automat sequentiell,RS6 Avant quattro,AUDI RS6 Avant quattro
schwarz mét.,Coupé,3387,Zuzwil,null,Occasion,null,11.8 l/100km,2,Hinterradantrieb,5,1998,Benzin,300,754.0,beige,26000,PORSCHE,911,911 Carrera,"""Ab MFK""",4,Automatik-Getriebe,911 Carrera,PORSCHE 911 Carrera
schwarz mét.,Cabriolet,5439,Zuzwil,340 g/km,Occasion,G,14.2 l/100km,2,Hinterradantrieb,1,2003,Benzin,500,757.0,schwarz,32500,MERCEDES-BENZ,SL 55 AMG,SL 55 AMG,"""Ab MFK""",2,Automat,SL 55 AMG,MERCEDES-BENZ SL 55 AMG
schwarz mét.,Coupé,1397,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1978,Benzin,93,758.0,schwarz,90000,RENAULT,Alpine A110,Alpine A110 Modell 1400 FASA,"""Ab MFK""",2,Schaltgetriebe,Modell 1400 FASA,RENAULT Alpine A110 Modell 1400 FASA
schwarz mét.,Limousine,5439,Zuzwil,326 g/km,Occasion,G,13.6 l/100km,4,Hinterradantrieb,6,2005,Benzin,476,761.0,schwarz,77000,MERCEDES-BENZ,CLS 55 AMG,CLS 55 AMG,"""Ab MFK""",4,Automat sequentiell,CLS 55 AMG,MERCEDES-BENZ CLS 55 AMG
schwarz mét.,Limousine,2597,Zuzwil,250 g/km,Occasion,G,10.4 l/100km,4,Hinterradantrieb,4,2003,Benzin,177,762.0,schwarz,89200,MERCEDES-BENZ,E 240,E 240 Elégance,"""Ab MFK""",5,Automat,E 240 Elégance,MERCEDES-BENZ E 240 Elégance
schwarz mét.,Cabriolet,3596,Zuzwil,294 g/km,Occasion,G,12.1 l/100km,2,Allrad,3,2004,Benzin,320,764.0,schwarz,75600,PORSCHE,911,911 Carrera 4 S Cabrio,"""Ab MFK""",4,Automat,911 Carrera 4 S Cabrio,PORSCHE 911 Carrera 4 S Cabrio
schwarz mét.,Cabriolet,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,9,2007,Benzin,480,765.0,schwarz,46500,PORSCHE,911,911 Turbo Cabrio,"""Ab MFK""",2,Schaltgetriebe manuell,911 Turbo Cabrio,PORSCHE 911 Turbo Cabrio
schwarz mét.,Limousine,1990,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1974,Benzin,170,772.0,schwarz,82600,BMW,2002,2002 Turbo,"""Ab MFK""",4,Schaltgetriebe,Turbo,BMW 2002 Turbo
schwarz mét.,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,11,2008,Benzin,580,778.0,schwarz,48200,AUDI,RS6,RS6 Avant 5.0 V10 quattro,null,5,Automat sequentiell,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro
blau,Cabriolet,6209,Zuzwil,328 g/km,Occasion,G,14.1 l/100km,2,Hinterradantrieb,3,2012,Benzin,525,78.0,schwarz,19999,MERCEDES-BENZ,SL 63 AMG,SL 63 AMG,"""Ab MFK""",2,Automat sequentiell,SL 63 AMG,MERCEDES-BENZ SL 63 AMG
schwarz mét.,Cabriolet,5439,Zuzwil,340 g/km,Occasion,G,14.2 l/100km,2,Hinterradantrieb,2,2003,Benzin,500,781.0,anthrazit,45200,MERCEDES-BENZ,SL 55 AMG,SL 55 AMG,"""Ab MFK""",2,Automat,SL 55 AMG,MERCEDES-BENZ SL 55 AMG
schwarz mét.,Kompaktvan / Minivan,1390,Zuzwil,180 g/km,Occasion,F,7.5 l/100km,5,Vorderradantrieb,3,2008,Benzin,140,784.0,anthrazit,71700,VW,TOURAN,Touran 1.4 TSI Trend,"""Ab MFK""",7,Schaltgetriebe manuell,Touran 1.4 TSI Trend,VW Touran 1.4 TSI Trend
schwarz mét.,Limousine,3199,Zuzwil,276 g/km,Occasion,G,11.5 l/100km,4,Hinterradantrieb,3,1999,Benzin,224,790.0,beige,73700,MERCEDES-BENZ,S 320,S 320,"""Ab MFK""",5,Automat,S 320,MERCEDES-BENZ S 320
schwarz mét.,Coupé,2171,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,3,1982,Benzin,150,794.0,grau,40100,TALBOT,null,Sunbeam Lotus,"""Ab MFK""",4,Schaltgetriebe,Sunbeam Lotus,TALBOT Sunbeam Lotus
schwarz mét.,Kombi,2290,Zuzwil,214 g/km,Occasion,null,9.0 l/100km,5,Vorderradantrieb,7,2002,Benzin,250,795.0,schwarz,117100,SAAB,9-5,9-5 2.3T Aero,"""Ab MFK""",5,Automatik-Getriebe,9-5 2.3T Aero,SAAB 9-5 2.3T Aero
schwarz mét.,Coupé,5204,Zuzwil,327 g/km,Occasion,G,13.7 l/100km,2,Allrad,7,2009,Benzin,525,796.0,schwarz,26500,AUDI,R8,R8 Coupé 5.2,"""Ab MFK""",2,Automatisiertes Schaltgetriebe,R8 Coupé 5.2,AUDI R8 Coupé 5.2
schwarz mét.,Limousine,4602,Zuzwil,null,Occasion,null,null,4,Vorderradantrieb,2,2002,Benzin,0,797.0,beige,119600,LINCOLN,Continental,Continental,"""Ab MFK""",5,Automat,null,LINCOLN Continental
schwarz mét.,Coupé,2788,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1996,Benzin,284,798.0,beige,40600,MASERATI,GHIBLI,Ghibli 2.8 GT,"""Ab MFK""",5,Automat,Ghibli 2.8 GT,MASERATI Ghibli 2.8 GT
schwarz mét.,Coupé,2997,Zuzwil,253 g/km,Occasion,G,10.7 l/100km,2,Vorderradantrieb,7,1998,Benzin,200,806.0,anthrazit,186000,HONDA,ACCORD,Accord Coupé V6 3.0i VTEC,"""Ab MFK""",5,Automat,Accord Coupé V6 3.0i VTEC,HONDA Accord Coupé V6 3.0i VTEC
schwarz mét.,Coupé,4163,Zuzwil,252 g/km,Occasion,G,10.8 l/100km,2,Allrad,1,2011,Benzin,450,807.0,schwarz,31750,AUDI,RS5,RS5 Coupé 4.2FSI quattro,"""Ab MFK""",4,Automatisiertes Schaltgetriebe,RS5 Coupé 4.2FSI quattro,AUDI RS5 Coupé 4.2FSI quattro
schwarz mét.,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Hinterradantrieb,5,2002,Benzin,462,812.0,schwarz,38200,PORSCHE,911,911 GT2,"""Ab MFK"", ""Tuning""",4,Schaltgetriebe manuell,911 GT2,PORSCHE 911 GT2
schwarz mét.,Cabriolet,4966,Zuzwil,292 g/km,Occasion,G,12.1 l/100km,2,Hinterradantrieb,5,2006,Benzin,306,813.0,grau,8000,MERCEDES-BENZ,SL 500,SL 500,"""Ab MFK""",2,Automat sequentiell,SL 500,MERCEDES-BENZ SL 500
schwarz mét.,Coupé,6208,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,2012,Benzin,517,815.0,schwarz,500,MERCEDES-BENZ,C 63 AMG,C 63 AMG BLACK SERIES,"""Ab MFK""",2,Automatik-Getriebe,BLACK SERIES,MERCEDES-BENZ C 63 AMG BLACK SERIES
schwarz mét.,Limousine,4398,Zuzwil,317 g/km,Occasion,null,13.3 l/100km,4,Hinterradantrieb,5,1999,Benzin,286,816.0,schwarz,18300,BMW,740,740iL,"""Ab MFK""",5,Automat,740iL,BMW 740iL
schwarz mét.,Coupé,3600,Zuzwil,null,Occasion,null,null,2,null,5,2000,Benzin,370,817.0,null,7000,PORSCHE,911,911 GT3 CUP,"""Ab MFK"", ""Tuning""",0,Schaltgetriebe,GT3 CUP,PORSCHE 911 GT3 CUP
schwarz mét.,Cabriolet,2792,Zuzwil,null,Occasion,null,10.4 l/100km,2,Hinterradantrieb,8,1995,Benzin,193,819.0,beige,49900,BMW,328,328i A Cabrio,"""Ab MFK""",4,Automat,328i A Cabrio,BMW 328i A Cabrio
schwarz mét.,Coupé,3598,Zuzwil,null,Occasion,null,null,2,Allrad,2,1995,Benzin,272,820.0,blau,134100,PORSCHE,911,911 Carrera 4,"""Ab MFK""",4,Schaltgetriebe manuell,911 Carrera 4,PORSCHE 911 Carrera 4
schwarz mét.,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,3,2004,Benzin,500,827.0,anthrazit,96400,MERCEDES-BENZ,SL 600,SL 600,"""Ab MFK""",2,Automat,SL 600,MERCEDES-BENZ SL 600
blau,Coupé,5461,Zuzwil,288 g/km,Occasion,G,12.3 l/100km,2,Hinterradantrieb,9,2006,Benzin,388,83.0,schwarz,15100,MERCEDES-BENZ,CL 500,CL 500,"""Ab MFK""",4,Automat sequentiell,CL 500,MERCEDES-BENZ CL 500
schwarz mét.,Cabriolet,698,Zuzwil,127 g/km,Occasion,F,5.3 l/100km,3,Hinterradantrieb,7,2003,Benzin,61,830.0,schwarz,165000,SMART,FORTWO,Fortwo passion,"""Ab MFK""",2,Automatisiertes Schaltgetriebe,Fortwo passion,SMART Fortwo passion
schwarz mét.,Kombi,4172,Zuzwil,350 g/km,Occasion,null,14.6 l/100km,5,Allrad,10,2000,Benzin,340,831.0,schwarz,211000,AUDI,S6,S6 Avant quattro,"""Ab MFK""",5,Automat,S6 Avant quattro,AUDI S6 Avant quattro
schwarz mét.,Kombi,4966,Zuzwil,331 g/km,Neu,G,13.9 l/100km,5,Allrad,1,2006,Benzin,306,833.0,schwarz,500,MERCEDES-BENZ,R 500,R 500 4Matic,"""Ab MFK""",6,Automat sequentiell,R 500 4Matic,MERCEDES-BENZ R 500 4Matic
silber,Coupé,4390,Sursee,null,Oldtimer,null,null,2,null,9,1970,Benzin,352,839.0,schwarz,8000,FERRARI,365,365 Daytona Plexiglas,null,2,null,Daytona Plexiglas,FERRARI 365 Daytona Plexiglas
blau,Coupé,3496,Zuzwil,null,Occasion,null,20.8 l/100km,2,Hinterradantrieb,5,1995,Benzin,380,84.0,schwarz,78000,FERRARI,F355,F355 Berlinetta,"""Ab MFK""",2,Schaltgetriebe manuell,F355 Berlinetta,FERRARI F355 Berlinetta
silber,SUV / Geländewagen,4921,Zuzwil,332 g/km,Occasion,G,12.3 l/100km,5,Allrad,11,2003,Diesel,313,845.0,schwarz,117800,VW,TOUAREG,Touareg 5.0 TDI V10,"""Ab MFK""",5,Automat,Touareg 5.0 TDI V10,VW Touareg 5.0 TDI V10
silber,Coupé,1808,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,6,1990,Benzin,169,846.0,mehrfarbig,162900,NISSAN,200 SX,200 SX 1.8 16V Turbo,"""Ab MFK""",4,Schaltgetriebe manuell,200 SX 1.8 16V Turbo,NISSAN 200 SX 1.8 16V Turbo
silber,Coupé,3297,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,8,1991,Benzin,320,848.0,rot,101300,PORSCHE,911,911 Turbo II,"""Ab MFK""",4,Schaltgetriebe manuell,911 Turbo II,PORSCHE 911 Turbo II
silber,Coupé,5980,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,2009,Benzin,670,849.0,schwarz,34000,MERCEDES-BENZ,SL 65 AMG,SL 65 AMG BLACK SERIES,"""Ab MFK""",2,Automatik-Getriebe,BLACK SERIES,MERCEDES-BENZ SL 65 AMG BLACK SERIES
silber,Coupé,3600,Zuzwil,null,Occasion,null,12.9 l/100km,2,Hinterradantrieb,10,1999,Benzin,360,852.0,null,47900,PORSCHE,911,911 GT3,"""Ab MFK""",4,Schaltgetriebe manuell,911 GT3,PORSCHE 911 GT3
silber,Coupé,5935,Zuzwil,394 g/km,Occasion,G,16.5 l/100km,2,Hinterradantrieb,1,2005,Benzin,457,854.0,schwarz,40800,ASTON MARTIN,DB9,DB9,"""Ab MFK""",4,Automat sequentiell,DB9,ASTON MARTIN DB9
silber,Coupé,5513,Zuzwil,353 g/km,Occasion,G,14.7 l/100km,2,Hinterradantrieb,7,2003,Benzin,500,856.0,beige,22400,MERCEDES-BENZ,CL 600,CL 600,"""Ab MFK""",4,Automat,CL 600,MERCEDES-BENZ CL 600
silber,Cabriolet,7200,Sursee,null,Occasion,null,null,3,Hinterradantrieb,3,1968,Benzin,360,857.0,schwarz,1000,FORD (USA),MUSTANG,Mustang,null,4,Automat,null,FORD (USA) Mustang
silber,Limousine,2597,Zuzwil,257 g/km,Occasion,null,10.7 l/100km,4,Hinterradantrieb,7,2000,Benzin,170,861.0,grau,162900,MERCEDES-BENZ,C 240,C 240 Elégance,"""Ab MFK""",5,Automatik-Getriebe,C 240 Elégance,MERCEDES-BENZ C 240 Elégance
silber mét.,Coupé,3600,Zuzwil,309 g/km,Occasion,null,12.9 l/100km,2,Allrad,2,2001,Benzin,420,864.0,grau,82100,PORSCHE,911,911 Turbo,"""Ab MFK""",4,Automatik-Getriebe,911 Turbo,PORSCHE 911 Turbo
silber mét.,Coupé,3798,Zuzwil,279 g/km,Occasion,G,11.7 l/100km,2,Hinterradantrieb,3,2012,Benzin,626,866.0,schwarz,1200,McLAREN,12C,MP4-12C Coupé 3.8 V8,"""Ab MFK""",2,Automatisiertes Schaltgetriebe,MP4-12C Coupé 3.8 V8,McLAREN MP4-12C Coupé 3.8 V8
silber mét.,Limousine,3498,Zuzwil,291 g/km,Occasion,null,12.1 l/100km,4,Hinterradantrieb,8,1999,Benzin,238,867.0,schwarz,33900,BMW,735,735i,"""Ab MFK""",5,Automat sequentiell,735i,BMW 735i
silber mét.,Coupé,2664,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,10,1982,Benzin,150,869.0,null,31000,RENAULT,ALPINE,Alpine A310 V6,"""Ab MFK""",4,Schaltgetriebe manuell,Alpine A310 V6,RENAULT Alpine A310 V6
silber mét.,Kombi,1995,Zuzwil,152 g/km,Occasion,D,5.7 l/100km,5,Vorderradantrieb,6,2004,Diesel,116,870.0,grau,144000,TOYOTA,COROLLA,Corolla 2.0 D4D L.Terra,"""Ab MFK""",5,Schaltgetriebe manuell,Corolla 2.0 D4D L.Terra,TOYOTA Corolla 2.0 D4D L.Terra
silber mét.,SUV / Geländewagen,1995,Zuzwil,145 g/km,Occasion,C,5.5 l/100km,5,Allrad,9,2012,Diesel,218,875.0,rot,39200,BMW,X1,X1 xDrive 25d Sport Line,"""Ab MFK""",5,Automat sequentiell,X1 xDrive 25d Sport Line,BMW X1 xDrive 25d Sport Line
silber mét.,Limousine,5981,Zuzwil,357 g/km,Occasion,G,14.9 l/100km,4,Hinterradantrieb,8,2004,Benzin,612,876.0,beige,61000,MERCEDES-BENZ,S 65 AMG,S 65 L AMG 650PS,"""Ab MFK""",5,Automat,S 65 L AMG 650PS,MERCEDES-BENZ S 65 L AMG 650PS
silber mét.,Coupé,5474,Zuzwil,495 g/km,Occasion,G,22.0 l/100km,2,Hinterradantrieb,3,2000,Benzin,442,877.0,beige,35000,FERRARI,456,456M GT,"""Ab MFK""",4,Schaltgetriebe manuell,456M GT,FERRARI 456M GT
silber mét.,Limousine,5981,Zuzwil,355 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,6,2008,Benzin,612,882.0,schwarz,56200,MERCEDES-BENZ,S 65 AMG,S 65 AMG L,"""Ab MFK""",5,Automat sequentiell,S 65 AMG L,MERCEDES-BENZ S 65 AMG L
silber mét.,Cabriolet,1998,Zuzwil,null,Occasion,null,8.7 l/100km,2,Hinterradantrieb,6,1997,Benzin,200,883.0,schwarz,23500,RENAULT,SPORT SPIDER,Spider 2.0 16V TURBO,null,2,Schaltgetriebe manuell,Spider 2.0 16V TURBO,RENAULT Spider 2.0 16V TURBO
silber mét.,Coupé,4999,Zuzwil,357 g/km,Occasion,G,14.8 l/100km,2,Hinterradantrieb,11,2006,Benzin,507,884.0,schwarz,34500,BMW,M6,M6,"""Ab MFK""",4,Automatisiertes Schaltgetriebe,M6,BMW M6
silber mét.,SUV / Geländewagen,4999,Zuzwil,348 g/km,Occasion,G,14.9 l/100km,5,Allrad,10,2010,Benzin,510,886.0,schwarz,9000,LAND ROVER,RANGE ROVER,Range Rover 5.0 V8 SC,"""Ab MFK""",5,Automat,Range Rover 5.0 V8 SC,LAND ROVER Range Rover 5.0 V8 SC
silber mét.,Coupé,740,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,6,1930,Benzin,0,888.0,schwarz,86000,MG,null,M Roadster,"""Ab MFK""",2,Schaltgetriebe,M Roadster,MG M Roadster
silber mét.,Cabriolet,1755,Zuzwil,null,Occasion,null,null,2,null,7,1974,null,128,890.0,schwarz,120000,FIAT,SPIDER,124 Spider CSA Abarth,null,2,Schaltgetriebe,CSA Abarth,FIAT 124 Spider CSA Abarth
silber mét.,Cabriolet,3586,Zuzwil,440 g/km,Occasion,G,19.3 l/100km,2,Hinterradantrieb,5,2001,Benzin,400,891.0,schwarz,41000,FERRARI,F360,F360 Spider,"""Ab MFK""",2,Automatisiertes Schaltgetriebe,F360 Spider,FERRARI F360 Spider
silber mét.,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,6,2008,Benzin,580,896.0,schwarz,29300,AUDI,RS6,RS6 Avant 5.0 V10 quattro,"""Ab MFK"", ""Tuning""",5,Automat sequentiell,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro
anthrazit mét.,Cabriolet,1796,Zuzwil,183 g/km,Occasion,G,7.7 l/100km,2,Hinterradantrieb,10,2003,Benzin,120,9.0,anthrazit,38200,LOTUS,ELISE,Elise,"""Ab MFK""",2,Schaltgetriebe manuell,Elise,LOTUS Elise
blau mét.,Cabriolet,3498,Zuzwil,255 g/km,Occasion,null,10.6 l/100km,2,Hinterradantrieb,5,2008,Benzin,272,90.0,braun,3200,MERCEDES-BENZ,SLK 350,SLK 350,"""Ab MFK""",2,Automatik-Getriebe,SLK 350,MERCEDES-BENZ SLK 350
silber mét.,Coupé,3199,Zuzwil,242 g/km,Occasion,G,10.1 l/100km,2,Hinterradantrieb,6,1998,Benzin,218,900.0,blau,61000,MERCEDES-BENZ,CLK 320,CLK 320 Sport,"""Ab MFK""",4,Automat,CLK 320 Sport,MERCEDES-BENZ CLK 320 Sport
silber mét.,Limousine,4266,Zuzwil,320 g/km,Occasion,null,13.9 l/100km,4,Hinterradantrieb,6,1998,Benzin,279,902.0,grau,48500,MERCEDES-BENZ,E 430,E 430 Avantgarde,"""Ab MFK""",5,Automat,E 430 Avantgarde,MERCEDES-BENZ E 430 Avantgarde
silber mét.,Kleinwagen,2946,Zuzwil,285 g/km,Occasion,G,11.9 l/100km,3,Hinterradantrieb,11,2004,Benzin,255,903.0,schwarz,61200,RENAULT,CLIO,Clio 3.0 Sport V6,"""Ab MFK""",2,Schaltgetriebe manuell,Clio 3.0 Sport V6,RENAULT Clio 3.0 Sport V6
silber mét.,Coupé,2664,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,12,1981,Benzin,150,904.0,grau,139200,RENAULT,ALPINE,Alpine A310 V6,"""Ab MFK""",4,Schaltgetriebe manuell,Alpine A310 V6,RENAULT Alpine A310 V6
silber mét.,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1994,Benzin,320,909.0,braun,111500,MERCEDES-BENZ,SL 500,SL 500,"""Ab MFK""",0,Automat,SL 500,MERCEDES-BENZ SL 500
silber mét.,Cabriolet,3387,Zuzwil,285 g/km,Occasion,G,11.8 l/100km,2,Hinterradantrieb,2,2001,Benzin,300,910.0,blau,75400,PORSCHE,911,911 Carrera Cabrio,"""Ab MFK""",4,Schaltgetriebe manuell,911 Carrera Cabrio,PORSCHE 911 Carrera Cabrio
silber mét.,Limousine,2993,Zuzwil,211 g/km,Occasion,G,8.0 l/100km,4,Hinterradantrieb,1,2006,Diesel,272,912.0,grau,29900,BMW,535,535d,"""Ab MFK""",5,Automat sequentiell,535d,BMW 535d
silber mét.,Limousine,1990,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1974,Benzin,133,916.0,mehrfarbig,93500,BMW,2002,2002 tii,"""Ab MFK""",5,Schaltgetriebe,tii,BMW 2002 tii
silber mét.,Limousine,5379,Zuzwil,332 g/km,Occasion,null,14.2 l/100km,4,Hinterradantrieb,6,1997,Benzin,327,917.0,blau,42000,BMW,750,750iL,"""Ab MFK""",5,Automat sequentiell,750iL,BMW 750iL
silber mét.,Limousine,4398,Zuzwil,390 g/km,Occasion,G,19.9 l/100km,4,Hinterradantrieb,6,1999,Benzin,354,918.0,beige,85700,BENTLEY,ARNAGE,Arnage Green Label,"""Ab MFK""",5,Automat,Arnage Green Label,BENTLEY Arnage Green Label
silber mét.,Limousine,4999,Zuzwil,357 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,4,2005,Benzin,503,919.0,schwarz,27800,BMW,M5,M5,"""Ab MFK""",5,Automatisiertes Schaltgetriebe,M5,BMW M5
silber mét.,Coupé,3246,Zuzwil,287 g/km,Occasion,G,11.9 l/100km,2,Hinterradantrieb,7,2004,Benzin,360,921.0,null,88000,BMW,M3,M3 CSL,"""Ab MFK""",4,Automatisiertes Schaltgetriebe,M3 CSL,BMW M3 CSL
silber mét.,Cabriolet,4966,Zuzwil,304 g/km,Occasion,G,12.7 l/100km,2,Hinterradantrieb,5,2002,Benzin,306,922.0,beige,64000,MERCEDES-BENZ,SL 500,SL 500,"""Ab MFK""",2,Automat,SL 500,MERCEDES-BENZ SL 500
